Combination,Weight1,Weight2,10-Year Return
SPY-GLD,3,7,114.404703
SPY-GLD,3,7,123.3023143
SPY-GLD,3,7,114.6320364
SPY-GLD,3,7,130.257302
SPY-GLD,3,7,131.8800849
SPY-GLD,3,7,153.6158909
SPY-GLD,3,7,164.3547743
SPY-GLD,3,7,162.0387998
SPY-GLD,3,7,155.4132351
SPY-GLD,3,7,156.291103
SPY-GLD,3,7,165.0707354
SPY-GLD,3,7,183.7803544
SPY-GLD,3,7,193.2955931
SPY-GLD,3,7,192.7205274
SPY-GLD,4,6,149.4649339
SPY-GLD,4,6,152.5647667
SPY-GLD,4,6,171.0370107
SPY-GLD,4,6,160.4994031
SPY-GLD,4,6,159.9449393
SPY-GLD,4,6,160.7243358
SPY-GLD,4,6,165.7612263
SPY-GLD,4,6,154.4683286
SPY-GLD,4,6,145.0070008
SPY-GLD,4,6,143.4180408
SPY-GLD,4,6,127.2079189
SPY-GLD,4,6,141.2635692
SPY-GLD,4,6,120.2786593
SPY-GLD,4,6,111.8998096
SPY-GLD,4,6,100.6796991
SPY-GLD,4,6,114.714126
SPY-GLD,4,6,113.3620864
SPY-GLD,4,6,104.4473528
SPY-GLD,4,6,102.3509302
SPY-GLD,4,6,119.4429381
SPY-GLD,4,6,120.6883538
SPY-GLD,4,6,116.3818286
SPY-GLD,4,6,120.8960702
SPY-GLD,4,6,111.1586499
SPY-GLD,4,6,94.11514001
SPY-GLD,4,6,94.55742731
SPY-GLD,4,6,98.03940576
SPY-GLD,4,6,103.4259875
SPY-GLD,4,6,103.4211966
SPY-GLD,4,6,100.3189382
SPY-GLD,4,6,101.3597023
SPY-GLD,4,6,102.8130696
SPY-GLD,4,6,106.9505861
SPY-GLD,4,6,109.9305019
SPY-GLD,4,6,92.27742999
SPY-GLD,4,6,84.52846176
SPY-GLD,4,6,92.06012877
SPY-GLD,4,6,88.74037158
SPY-GLD,4,6,88.93770362
SPY-GLD,4,6,80.04784624
SPY-GLD,4,6,86.12173261
SPY-GLD,4,6,86.53951356
SPY-GLD,4,6,84.87285072
SPY-GLD,4,6,82.44301078
SPY-GLD,4,6,84.95997607
SPY-GLD,4,6,94.59463434
SPY-GLD,4,6,96.84427547
SPY-GLD,4,6,131.6442458
SPY-GLD,4,6,123.20921
SPY-GLD,4,6,111.3335311
SPY-GLD,4,6,121.6795216
SPY-GLD,4,6,131.6919634
SPY-GLD,4,6,127.0395997
SPY-GLD,4,6,125.3972406
SPY-GLD,4,6,104.6728458
SPY-GLD,4,6,127.3763997
SPY-GLD,4,6,119.0949046
SPY-GLD,4,6,124.6374719
SPY-GLD,4,6,111.4102706
SPY-GLD,4,6,113.4055714
SPY-GLD,4,6,92.84049909
SPY-GLD,4,6,106.6648381
SPY-GLD,4,6,117.0035512
SPY-GLD,4,6,102.7885676
SPY-GLD,4,6,88.29912948
SPY-GLD,4,6,97.85812098
SPY-GLD,4,6,107.497264
SPY-GLD,4,6,113.7809582
SPY-GLD,4,6,133.4051985
SPY-GLD,4,6,135.640597
SPY-GLD,4,6,112.5118067
SPY-GLD,4,6,102.173913
SPY-GLD,4,6,101.8527484
SPY-GLD,4,6,104.8649731
SPY-GLD,4,6,106.0336521
SPY-GLD,4,6,91.05948756
SPY-GLD,4,6,91.374188
SPY-GLD,4,6,87.29465345
SPY-GLD,4,6,99.45418135
SPY-GLD,4,6,96.89191791
SPY-GLD,4,6,93.57515391
SPY-GLD,4,6,86.17297316
SPY-GLD,4,6,97.71484403
SPY-GLD,4,6,90.02860792
SPY-GLD,4,6,87.06382071
SPY-GLD,4,6,106.5796698
SPY-GLD,4,6,84.13522628
SPY-GLD,4,6,88.80525949
SPY-GLD,4,6,92.13652833
SPY-GLD,4,6,83.65794164
SPY-GLD,4,6,92.15288945
SPY-GLD,4,6,78.58757573
SPY-GLD,4,6,80.63000228
SPY-GLD,4,6,67.83590581
SPY-GLD,4,6,52.88640444
SPY-GLD,4,6,60.21597573
SPY-GLD,4,6,72.03496898
SPY-GLD,4,6,72.99528257
SPY-GLD,4,6,80.18260989
SPY-GLD,4,6,77.06825569
SPY-GLD,4,6,84.25819422
SPY-GLD,4,6,93.68896235
SPY-GLD,4,6,97.98073298
SPY-GLD,4,6,115.9556709
SPY-GLD,4,6,108.1656498
SPY-GLD,4,6,101.3443217
SPY-GLD,4,6,94.90001913
SPY-GLD,4,6,98.56001719
SPY-GLD,4,6,113.3564015
SPY-GLD,4,6,121.6416495
SPY-GLD,4,6,119.7520327
SPY-GLD,4,6,113.0469965
SPY-GLD,4,6,130.4950268
SPY-GLD,4,6,129.5938063
SPY-GLD,4,6,138.6223477
SPY-GLD,4,6,131.1254006
SPY-GLD,4,6,146.3808053
SPY-GLD,4,6,147.3073936
SPY-GLD,4,6,168.3622513
SPY-GLD,4,6,176.7928742
SPY-GLD,4,6,175.9825803
SPY-GLD,4,6,169.1492165
SPY-GLD,4,6,172.0387747
SPY-GLD,4,6,177.2205472
SPY-GLD,4,6,192.3668274
SPY-GLD,4,6,199.989284
SPY-GLD,4,6,201.6917847
SPY-GLD,5,5,146.5487709
SPY-GLD,5,5,147.7452578
SPY-GLD,5,5,162.5171892
SPY-GLD,5,5,155.5089116
SPY-GLD,5,5,155.1677276
SPY-GLD,5,5,157.026127
SPY-GLD,5,5,160.3017274
SPY-GLD,5,5,150.1206126
SPY-GLD,5,5,141.7655188
SPY-GLD,5,5,138.3820557
SPY-GLD,5,5,123.7878719
SPY-GLD,5,5,139.4613709
SPY-GLD,5,5,120.550926
SPY-GLD,5,5,112.9726022
SPY-GLD,5,5,101.0410657
SPY-GLD,5,5,112.5176096
SPY-GLD,5,5,113.1521035
SPY-GLD,5,5,105.3660322
SPY-GLD,5,5,105.2571023
SPY-GLD,5,5,119.6624789
SPY-GLD,5,5,121.8546923
SPY-GLD,5,5,117.5001828
SPY-GLD,5,5,120.2681947
SPY-GLD,5,5,110.4369603
SPY-GLD,5,5,96.78550663
SPY-GLD,5,5,97.38483127
SPY-GLD,5,5,100.4237408
SPY-GLD,5,5,106.9490861
SPY-GLD,5,5,106.5884926
SPY-GLD,5,5,102.8228351
SPY-GLD,5,5,103.0300536
SPY-GLD,5,5,104.9733979
SPY-GLD,5,5,110.2558987
SPY-GLD,5,5,112.4350421
SPY-GLD,5,5,96.84325862
SPY-GLD,5,5,90.51183775
SPY-GLD,5,5,99.26941469
SPY-GLD,5,5,97.13329407
SPY-GLD,5,5,101.0562223
SPY-GLD,5,5,92.76418376
SPY-GLD,5,5,97.54009058
SPY-GLD,5,5,96.5114944
SPY-GLD,5,5,95.34665236
SPY-GLD,5,5,96.1442134
SPY-GLD,5,5,99.92062006
SPY-GLD,5,5,109.0718632
SPY-GLD,5,5,114.697755
SPY-GLD,5,5,150.4514032
SPY-GLD,5,5,146.2864501
SPY-GLD,5,5,131.4475515
SPY-GLD,5,5,147.3622134
SPY-GLD,5,5,162.8389974
SPY-GLD,5,5,155.7111055
SPY-GLD,5,5,151.7761443
SPY-GLD,5,5,127.6590281
SPY-GLD,5,5,151.3295986
SPY-GLD,5,5,141.3633374
SPY-GLD,5,5,144.3136292
SPY-GLD,5,5,131.6769803
SPY-GLD,5,5,135.0909442
SPY-GLD,5,5,115.1882711
SPY-GLD,5,5,128.2899767
SPY-GLD,5,5,139.2319717
SPY-GLD,5,5,121.9068016
SPY-GLD,5,5,102.0966178
SPY-GLD,5,5,114.3034122
SPY-GLD,5,5,127.7552813
SPY-GLD,5,5,136.2217531
SPY-GLD,5,5,153.7112304
SPY-GLD,5,5,160.5809228
SPY-GLD,5,5,134.1891009
SPY-GLD,5,5,122.3215115
SPY-GLD,5,5,126.0150674
SPY-GLD,5,5,127.7405694
SPY-GLD,5,5,127.5161249
SPY-GLD,5,5,113.4523948
SPY-GLD,5,5,115.3438055
SPY-GLD,5,5,112.3080434
SPY-GLD,5,5,124.4249072
SPY-GLD,5,5,123.5249751
SPY-GLD,5,5,121.9587272
SPY-GLD,5,5,117.7960802
SPY-GLD,5,5,129.9072058
SPY-GLD,5,5,121.1156677
SPY-GLD,5,5,118.0894755
SPY-GLD,5,5,138.1838242
SPY-GLD,5,5,112.8411348
SPY-GLD,5,5,114.7377336
SPY-GLD,5,5,118.0732954
SPY-GLD,5,5,107.0903945
SPY-GLD,5,5,117.3621018
SPY-GLD,5,5,100.276774
SPY-GLD,5,5,104.8370228
SPY-GLD,5,5,90.55051595
SPY-GLD,5,5,72.76644763
SPY-GLD,5,5,82.59489783
SPY-GLD,5,5,95.32699523
SPY-GLD,5,5,94.04891061
SPY-GLD,5,5,101.1000897
SPY-GLD,5,5,96.92728446
SPY-GLD,5,5,103.5436929
SPY-GLD,5,5,112.0275228
SPY-GLD,5,5,115.2241143
SPY-GLD,5,5,134.327297
SPY-GLD,5,5,126.5723712
SPY-GLD,5,5,120.8482917
SPY-GLD,5,5,112.07046
SPY-GLD,5,5,113.0194526
SPY-GLD,5,5,128.3531524
SPY-GLD,5,5,136.4507532
SPY-GLD,5,5,136.776976
SPY-GLD,5,5,130.9964915
SPY-GLD,5,5,147.6488071
SPY-GLD,5,5,144.9024821
SPY-GLD,5,5,154.0060618
SPY-GLD,5,5,147.923328
SPY-GLD,5,5,162.6106537
SPY-GLD,5,5,162.74113
SPY-GLD,5,5,182.8726847
SPY-GLD,5,5,188.7014805
SPY-GLD,5,5,189.5296662
SPY-GLD,5,5,182.5132185
SPY-GLD,5,5,187.654991
SPY-GLD,5,5,188.8603894
SPY-GLD,5,5,200.0415475
SPY-GLD,5,5,205.631292
SPY-GLD,5,5,209.6962067
SPY-GLD,6,4,142.4122713
SPY-GLD,6,4,141.7745622
SPY-GLD,6,4,152.9325275
SPY-GLD,6,4,149.2675386
SPY-GLD,6,4,149.1324758
SPY-GLD,6,4,152.0210713
SPY-GLD,6,4,153.5995359
SPY-GLD,6,4,144.5446852
SPY-GLD,6,4,137.2898375
SPY-GLD,6,4,132.1789253
SPY-GLD,6,4,119.2281465
SPY-GLD,6,4,136.3807212
SPY-GLD,6,4,119.6117328
SPY-GLD,6,4,112.8814169
SPY-GLD,6,4,100.2913056
SPY-GLD,6,4,109.1602021
SPY-GLD,6,4,111.7336768
SPY-GLD,6,4,105.1345474
SPY-GLD,6,4,107.0273091
SPY-GLD,6,4,118.629205
SPY-GLD,6,4,121.7572235
SPY-GLD,6,4,117.3795921
SPY-GLD,6,4,118.4031026
SPY-GLD,6,4,108.5350866
SPY-GLD,6,4,98.3418367
SPY-GLD,6,4,99.0970842
SPY-GLD,6,4,101.6633675
SPY-GLD,6,4,109.3193804
SPY-GLD,6,4,108.596494
SPY-GLD,6,4,104.176012
SPY-GLD,6,4,103.5420225
SPY-GLD,6,4,105.9689298
SPY-GLD,6,4,112.3956209
SPY-GLD,6,4,113.7402354
SPY-GLD,6,4,100.3669928
SPY-GLD,6,4,95.57006474
SPY-GLD,6,4,105.5725318
SPY-GLD,6,4,104.739049
SPY-GLD,6,4,112.803017
SPY-GLD,6,4,105.2819875
SPY-GLD,6,4,108.5482697
SPY-GLD,6,4,105.9357285
SPY-GLD,6,4,105.3335596
SPY-GLD,6,4,109.8030867
SPY-GLD,6,4,114.9861688
SPY-GLD,6,4,123.4994252
SPY-GLD,6,4,133.0405622
SPY-GLD,6,4,169.4558644
SPY-GLD,6,4,170.5122854
SPY-GLD,6,4,152.2828212
SPY-GLD,6,4,174.7679918
SPY-GLD,6,4,196.8645586
SPY-GLD,6,4,186.7680123
SPY-GLD,6,4,180.075998
SPY-GLD,6,4,152.1633149
SPY-GLD,6,4,176.6470372
SPY-GLD,6,4,164.7912784
SPY-GLD,6,4,164.5906817
SPY-GLD,6,4,152.8078481
SPY-GLD,6,4,157.8875978
SPY-GLD,6,4,139.1107479
SPY-GLD,6,4,151.1337482
SPY-GLD,6,4,162.6416467
SPY-GLD,6,4,141.8046462
SPY-GLD,6,4,115.9631512
SPY-GLD,6,4,131.1059601
SPY-GLD,6,4,148.9342586
SPY-GLD,6,4,159.9296563
SPY-GLD,6,4,174.6664829
SPY-GLD,6,4,187.0086032
SPY-GLD,6,4,157.0494312
SPY-GLD,6,4,143.5019658
SPY-GLD,6,4,151.9982194
SPY-GLD,6,4,152.100283
SPY-GLD,6,4,150.1949631
SPY-GLD,6,4,137.4606204
SPY-GLD,6,4,141.2831877
SPY-GLD,6,4,139.643771
SPY-GLD,6,4,151.442137
SPY-GLD,6,4,152.6523373
SPY-GLD,6,4,153.4184263
SPY-GLD,6,4,153.7764132
SPY-GLD,6,4,166.2818666
SPY-GLD,6,4,156.2671279
SPY-GLD,6,4,153.252831
SPY-GLD,6,4,173.5751408
SPY-GLD,6,4,145.0896144
SPY-GLD,6,4,143.2996669
SPY-GLD,6,4,146.569937
SPY-GLD,6,4,132.612778
SPY-GLD,6,4,144.9281537
SPY-GLD,6,4,123.7214693
SPY-GLD,6,4,131.3492902
SPY-GLD,6,4,115.4657868
SPY-GLD,6,4,94.43517529
SPY-GLD,6,4,107.2320111
SPY-GLD,6,4,120.8464344
SPY-GLD,6,4,116.7413796
SPY-GLD,6,4,123.5004247
SPY-GLD,6,4,118.0982662
SPY-GLD,6,4,123.9062008
SPY-GLD,6,4,131.1523806
SPY-GLD,6,4,133.0286662
SPY-GLD,6,4,153.2484067
SPY-GLD,6,4,145.6246623
SPY-GLD,6,4,141.2928109
SPY-GLD,6,4,129.8645739
SPY-GLD,6,4,127.637087
SPY-GLD,6,4,143.4555818
SPY-GLD,6,4,151.2782703
SPY-GLD,6,4,154.1487409
SPY-GLD,6,4,149.4991763
SPY-GLD,6,4,165.057702
SPY-GLD,6,4,160.2160579
SPY-GLD,6,4,169.3349727
SPY-GLD,6,4,164.9137001
SPY-GLD,6,4,178.8242091
SPY-GLD,6,4,178.0590018
SPY-GLD,6,4,197.0200108
SPY-GLD,6,4,199.9643971
SPY-GLD,6,4,202.5524252
SPY-GLD,6,4,195.3800769
SPY-GLD,6,4,203.0113343
SPY-GLD,6,4,199.8818343
SPY-GLD,6,4,206.7186342
SPY-GLD,6,4,210.1555046
SPY-GLD,6,4,216.6420621
SPY-GLD,7,3,137.1095101
SPY-GLD,7,3,134.7321285
SPY-GLD,7,3,142.4108932
SPY-GLD,7,3,141.8631941
SPY-GLD,7,3,141.9241326
SPY-GLD,7,3,145.7787742
SPY-GLD,7,3,145.7477642
SPY-GLD,7,3,137.8174806
SPY-GLD,7,3,131.641917
SPY-GLD,7,3,124.897145
SPY-GLD,7,3,113.5927348
SPY-GLD,7,3,132.062738
SPY-GLD,7,3,117.4686331
SPY-GLD,7,3,111.6201254
SPY-GLD,7,3,98.43537035
SPY-GLD,7,3,104.689556
SPY-GLD,7,3,109.1227214
SPY-GLD,7,3,103.7492055
SPY-GLD,7,3,107.6241321
SPY-GLD,7,3,116.3526337
SPY-GLD,7,3,120.3893464
SPY-GLD,7,3,116.0140124
SPY-GLD,7,3,115.3239793
SPY-GLD,7,3,105.4771803
SPY-GLD,7,3,98.75045545
SPY-GLD,7,3,99.6577966
SPY-GLD,7,3,101.7298734
SPY-GLD,7,3,110.4889703
SPY-GLD,7,3,109.4035093
SPY-GLD,7,3,104.3481542
SPY-GLD,7,3,102.8797876
SPY-GLD,7,3,105.7754428
SPY-GLD,7,3,113.3260481
SPY-GLD,7,3,113.8163898
SPY-GLD,7,3,102.7825715
SPY-GLD,7,3,99.61362283
SPY-GLD,7,3,110.8609394
SPY-GLD,7,3,111.4330605
SPY-GLD,7,3,124.0213497
SPY-GLD,7,3,117.4461984
SPY-GLD,7,3,118.9986009
SPY-GLD,7,3,114.6800518
SPY-GLD,7,3,114.6963653
SPY-GLD,7,3,123.2688248
SPY-GLD,7,3,130.0003328
SPY-GLD,7,3,137.7191349
SPY-GLD,7,3,151.7259793
SPY-GLD,7,3,188.4739042
SPY-GLD,7,3,195.7673128
SPY-GLD,7,3,173.6970456
SPY-GLD,7,3,203.8245434
SPY-GLD,7,3,233.8239206
SPY-GLD,7,3,220.2173214
SPY-GLD,7,3,210.2634926
SPY-GLD,7,3,178.130747
SPY-GLD,7,3,203.2425261
SPY-GLD,7,3,189.2856345
SPY-GLD,7,3,185.3379088
SPY-GLD,7,3,174.6919613
SPY-GLD,7,3,181.6997363
SPY-GLD,7,3,164.5679516
SPY-GLD,7,3,175.1174119
SPY-GLD,7,3,187.1419708
SPY-GLD,7,3,162.3746548
SPY-GLD,7,3,129.7757874
SPY-GLD,7,3,148.1386113
SPY-GLD,7,3,170.9296729
SPY-GLD,7,3,184.8215226
SPY-GLD,7,3,196.1439829
SPY-GLD,7,3,214.8492721
SPY-GLD,7,3,181.0144183
SPY-GLD,7,3,165.634024
SPY-GLD,7,3,179.778233
SPY-GLD,7,3,177.8852123
SPY-GLD,7,3,173.9905861
SPY-GLD,7,3,163.0506184
SPY-GLD,7,3,169.1947394
SPY-GLD,7,3,169.3542367
SPY-GLD,7,3,180.5066942
SPY-GLD,7,3,184.3279274
SPY-GLD,7,3,188.103309
SPY-GLD,7,3,194.5272728
SPY-GLD,7,3,207.1931424
SPY-GLD,7,3,195.8314861
SPY-GLD,7,3,192.923264
SPY-GLD,7,3,213.0288447
SPY-GLD,7,3,181.1569054
SPY-GLD,7,3,174.6100493
SPY-GLD,7,3,177.7318437
SPY-GLD,7,3,160.2753636
SPY-GLD,7,3,174.9249288
SPY-GLD,7,3,148.9342826
SPY-GLD,7,3,160.2391013
SPY-GLD,7,3,142.6570827
SPY-GLD,7,3,117.9307049
SPY-GLD,7,3,134.2148604
SPY-GLD,7,3,148.659525
SPY-GLD,7,3,141.062411
SPY-GLD,7,3,147.3513913
SPY-GLD,7,3,140.5374367
SPY-GLD,7,3,145.2760584
SPY-GLD,7,3,150.9720767
SPY-GLD,7,3,151.2926356
SPY-GLD,7,3,172.6071736
SPY-GLD,7,3,165.2194003
SPY-GLD,7,3,162.5983733
SPY-GLD,7,3,148.1925074
SPY-GLD,7,3,142.3055974
SPY-GLD,7,3,158.5496168
SPY-GLD,7,3,166.0075212
SPY-GLD,7,3,171.7556256
SPY-GLD,7,3,168.4521377
SPY-GLD,7,3,182.6013321
SPY-GLD,7,3,175.4118741
SPY-GLD,7,3,184.4833078
SPY-GLD,7,3,181.9736479
SPY-GLD,7,3,194.8906391
SPY-GLD,7,3,193.1321496
SPY-GLD,7,3,210.6741045
SPY-GLD,7,3,210.4676027
SPY-GLD,7,3,214.9229046
SPY-GLD,7,3,207.6240408
SPY-GLD,7,3,217.9748683
SPY-GLD,7,3,210.1784936
SPY-GLD,7,3,212.3210929
SPY-GLD,7,3,213.507179
SPY-GLD,7,3,222.4473724
SPY-GLD,8,2,130.7109969
SPY-GLD,8,2,126.7113698
SPY-GLD,8,2,131.0898732
SPY-GLD,8,2,133.3997157
SPY-GLD,8,2,133.6438677
SPY-GLD,8,2,138.3866642
SPY-GLD,8,2,136.8548195
SPY-GLD,8,2,130.0318602
SPY-GLD,8,2,124.9006823
SPY-GLD,8,2,116.6399259
SPY-GLD,8,2,106.9611307
SPY-GLD,8,2,126.5674246
SPY-GLD,8,2,114.14819
SPY-GLD,8,2,109.2010038
SPY-GLD,8,2,95.49579907
SPY-GLD,8,2,99.17070456
SPY-GLD,8,2,105.3546091
SPY-GLD,8,2,101.2249349
SPY-GLD,8,2,107.0289323
SPY-GLD,8,2,112.8627018
SPY-GLD,8,2,117.7653416
SPY-GLD,8,2,113.4178613
SPY-GLD,8,2,111.0736017
SPY-GLD,8,2,101.3060124
SPY-GLD,8,2,97.99649016
SPY-GLD,8,2,99.04941186
SPY-GLD,8,2,100.614228
SPY-GLD,8,2,110.4293272
SPY-GLD,8,2,108.9873574
SPY-GLD,8,2,103.3283237
SPY-GLD,8,2,101.0468581
SPY-GLD,8,2,104.3882334
SPY-GLD,8,2,113.022864
SPY-GLD,8,2,112.6538631
SPY-GLD,8,2,104.0408968
SPY-GLD,8,2,102.5670767
SPY-GLD,8,2,115.039049
SPY-GLD,8,2,117.1003582
SPY-GLD,8,2,134.5527525
SPY-GLD,8,2,129.0961598
SPY-GLD,8,2,128.7430331
SPY-GLD,8,2,122.6156667
SPY-GLD,8,2,123.2996667
SPY-GLD,8,2,136.3818483
SPY-GLD,8,2,144.7944579
SPY-GLD,8,2,151.5636476
SPY-GLD,8,2,170.5880731
SPY-GLD,8,2,207.3059838
SPY-GLD,8,2,221.9047913
SPY-GLD,8,2,195.5254926
SPY-GLD,8,2,234.4268746
SPY-GLD,8,2,273.7375599
SPY-GLD,8,2,256.0333087
SPY-GLD,8,2,242.2756296
SPY-GLD,8,2,205.4799795
SPY-GLD,8,2,231.003314
SPY-GLD,8,2,214.7293465
SPY-GLD,8,2,206.4065733
SPY-GLD,8,2,197.1972704
SPY-GLD,8,2,206.4077492
SPY-GLD,8,2,191.4938295
SPY-GLD,8,2,200.1383663
SPY-GLD,8,2,212.6180728
SPY-GLD,8,2,183.4898696
SPY-GLD,8,2,143.4029252
SPY-GLD,8,2,165.2600118
SPY-GLD,8,2,193.6152306
SPY-GLD,8,2,210.7889816
SPY-GLD,8,2,217.9983022
SPY-GLD,8,2,244.0016849
SPY-GLD,8,2,205.9828694
SPY-GLD,8,2,188.615555
SPY-GLD,8,2,209.3032887
SPY-GLD,8,2,205.0102398
SPY-GLD,8,2,198.7999711
SPY-GLD,8,2,190.1629853
SPY-GLD,8,2,199.053471
SPY-GLD,8,2,201.465459
SPY-GLD,8,2,211.5906422
SPY-GLD,8,2,218.5761304
SPY-GLD,8,2,226.1383819
SPY-GLD,8,2,240.4686716
SPY-GLD,8,2,252.9934009
SPY-GLD,8,2,240.1561057
SPY-GLD,8,2,237.4719309
SPY-GLD,8,2,256.8109691
SPY-GLD,8,2,221.3142817
SPY-GLD,8,2,208.7699736
SPY-GLD,8,2,211.6456292
SPY-GLD,8,2,190.1082052
SPY-GLD,8,2,207.4055298
SPY-GLD,8,2,175.9071969
SPY-GLD,8,2,191.5574343
SPY-GLD,8,2,172.1802594
SPY-GLD,8,2,143.2721727
SPY-GLD,8,2,163.6115638
SPY-GLD,8,2,178.8106621
SPY-GLD,8,2,166.9786482
SPY-GLD,8,2,172.5978783
SPY-GLD,8,2,164.179597
SPY-GLD,8,2,167.5633791
SPY-GLD,8,2,171.3779006
SPY-GLD,8,2,169.8999182
SPY-GLD,8,2,192.2770656
SPY-GLD,8,2,185.2378105
SPY-GLD,8,2,184.6673523
SPY-GLD,8,2,166.9502219
SPY-GLD,8,2,156.9093787
SPY-GLD,8,2,173.5133868
SPY-GLD,8,2,180.515292
SPY-GLD,8,2,189.4745774
SPY-GLD,8,2,187.7384769
SPY-GLD,8,2,200.1488627
SPY-GLD,8,2,190.3606135
SPY-GLD,8,2,199.3194343
SPY-GLD,8,2,198.9706268
SPY-GLD,8,2,210.6723561
SPY-GLD,8,2,207.8266775
SPY-GLD,8,2,223.7036778
SPY-GLD,8,2,220.101031
SPY-GLD,8,2,226.514748
SPY-GLD,8,2,219.120643
SPY-GLD,8,2,232.4098333
SPY-GLD,8,2,219.6476025
SPY-GLD,8,2,216.7822032
SPY-GLD,8,2,215.6439828
SPY-GLD,8,2,227.0414296
SPY-GLD,9,1,123.3021894
SPY-GLD,9,1,117.8176825
SPY-GLD,9,1,119.1138791
SPY-GLD,9,1,123.9945363
SPY-GLD,9,1,124.4067988
SPY-GLD,9,1,129.9480404
SPY-GLD,9,1,127.0420063
SPY-GLD,9,1,121.2945662
SPY-GLD,9,1,117.1602663
SPY-GLD,9,1,107.5228486
SPY-GLD,9,1,99.42654096
SPY-GLD,9,1,119.972356
SPY-GLD,9,1,109.6954956
SPY-GLD,9,1,105.6546223
SPY-GLD,9,1,91.51232969
SPY-GLD,9,1,92.68455984
SPY-GLD,9,1,100.4834405
SPY-GLD,9,1,97.5950997
SPY-GLD,9,1,105.2425718
SPY-GLD,9,1,108.2091813
SPY-GLD,9,1,113.9202201
SPY-GLD,9,1,109.6258585
SPY-GLD,9,1,105.7134184
SPY-GLD,9,1,96.08204416
SPY-GLD,9,1,96.08448422
SPY-GLD,9,1,97.27389544
SPY-GLD,9,1,98.32724046
SPY-GLD,9,1,109.1322938
SPY-GLD,9,1,107.3461915
SPY-GLD,9,1,101.1254693
SPY-GLD,9,1,98.06618357
SPY-GLD,9,1,101.8224566
SPY-GLD,9,1,111.4820174
SPY-GLD,9,1,110.2635431
SPY-GLD,9,1,104.1113541
SPY-GLD,9,1,104.3712436
SPY-GLD,9,1,118.0268845
SPY-GLD,9,1,121.6385977
SPY-GLD,9,1,144.2403244
SPY-GLD,9,1,140.0686481
SPY-GLD,9,1,137.636239
SPY-GLD,9,1,129.6199957
SPY-GLD,9,1,131.0127912
SPY-GLD,9,1,148.9763906
SPY-GLD,9,1,159.1899881
SPY-GLD,9,1,164.8591414
SPY-GLD,9,1,189.4431512
SPY-GLD,9,1,225.7393918
SPY-GLD,9,1,248.7505324
SPY-GLD,9,1,217.5819958
SPY-GLD,9,1,266.4354419
SPY-GLD,9,1,316.5859909
SPY-GLD,9,1,294.1537422
SPY-GLD,9,1,276.0172118
SPY-GLD,9,1,234.1016432
SPY-GLD,9,1,259.7891499
SPY-GLD,9,1,240.980883
SPY-GLD,9,1,227.6308643
SPY-GLD,9,1,220.1708139
SPY-GLD,9,1,231.8678013
SPY-GLD,9,1,219.7942875
SPY-GLD,9,1,226.0693184
SPY-GLD,9,1,238.9302148
SPY-GLD,9,1,205.004122
SPY-GLD,9,1,156.7059608
SPY-GLD,9,1,182.3158949
SPY-GLD,9,1,216.8428617
SPY-GLD,9,1,237.6975483
SPY-GLD,9,1,240.0662886
SPY-GLD,9,1,274.3364041
SPY-GLD,9,1,231.8299995
SPY-GLD,9,1,212.3230463
SPY-GLD,9,1,240.4911813
SPY-GLD,9,1,233.362505
SPY-GLD,9,1,224.4958876
SPY-GLD,9,1,218.7103731
SPY-GLD,9,1,230.8038815
SPY-GLD,9,1,235.97291
SPY-GLD,9,1,244.6340459
SPY-GLD,9,1,255.3871929
SPY-GLD,9,1,267.618589
SPY-GLD,9,1,292.021162
SPY-GLD,9,1,304.0266918
SPY-GLD,9,1,289.5810503
SPY-GLD,9,1,287.2656588
SPY-GLD,9,1,305.1725148
SPY-GLD,9,1,265.8227748
SPY-GLD,9,1,245.8584952
SPY-GLD,9,1,248.3751582
SPY-GLD,9,1,222.1180475
SPY-GLD,9,1,242.3986533
SPY-GLD,9,1,204.6091696
SPY-GLD,9,1,225.3302318
SPY-GLD,9,1,204.0680773
SPY-GLD,9,1,170.4569493
SPY-GLD,9,1,195.4669221
SPY-GLD,9,1,211.3186949
SPY-GLD,9,1,194.4314793
SPY-GLD,9,1,199.1602321
SPY-GLD,9,1,188.9368685
SPY-GLD,9,1,190.6575119
SPY-GLD,9,1,192.2440864
SPY-GLD,9,1,188.7207032
SPY-GLD,9,1,212.1176352
SPY-GLD,9,1,205.546003
SPY-GLD,9,1,207.3838086
SPY-GLD,9,1,186.0198637
SPY-GLD,9,1,171.3257432
SPY-GLD,9,1,188.2185532
SPY-GLD,9,1,194.6732742
SPY-GLD,9,1,207.1721858
SPY-GLD,9,1,207.2279296
SPY-GLD,9,1,217.5602263
SPY-GLD,9,1,204.9278476
SPY-GLD,9,1,213.7074915
SPY-GLD,9,1,215.7637545
SPY-GLD,9,1,226.0266819
SPY-GLD,9,1,222.0053751
SPY-GLD,9,1,235.9781822
SPY-GLD,9,1,228.7603565
SPY-GLD,9,1,237.2051777
SPY-GLD,9,1,229.7486401
SPY-GLD,9,1,246.1794893
SPY-GLD,9,1,228.1916086
SPY-GLD,9,1,220.0467611
SPY-GLD,9,1,216.5368313
SPY-GLD,9,1,230.3661465
SPY-GLD,10,0,114.9816716
SPY-GLD,10,0,108.1662243
SPY-GLD,10,0,106.6311796
SPY-GLD,10,0,113.7760664
